"id","external_id","name","location_type","population","race","description","region","image_url","geom_wkt"
"586","b173ca30c3da9f732cc0d30c3dba9b2b","Dol Caranthan","town","320","","","","","POINT(17.402856 44.594583)"
"587","b2d97d738b6c8e1360c928f1f3978a23","Nothva Rhaglaw","city","840","Dunlendings","Nothva Rhaglaw (Du. Regent's Refuge) was the only permanent city of the Mountain-Men west of the Hoarwell, serving as a commercial center and source of local justice. The semi-nomadic movements of the hillmen caused its population to vary widely by season. It was an important waypoint for merchants carrying goods between Cardolan and Angmar.","","","POINT(5.969026 52.908717)"
"588","b45533711c7989e35801d15ea96e34b8","Cameth Brin","fortress","540","Dunlendings","Cameth Brin served as the seat of the hillman king Broggha. The citadel, built into the Twisted Hill with a tower and tunnel system constructed by the Dúnedain of Arnor, was a near-impregnable stronghold. It was one of the few permanent settlements of the semi-migratory hillmen and the main base for raids against Arthedain and Cardolan.","","","POINT(7.46718 52.537733)"
"589","b5e41a73df163d7a3bc0212280694b87","Faemar","town","850","","Faemar was a village set midway along the long, narrow Taur Galen, at a ford crossing the river. The steep valley downstream made farming impossible; villagers subsisted on wild game, berries, herbs, nuts, and wood for charcoal.","","","POINT(-2.750008 54.559393)"
"590","b721357fafe99eb73f5c980838e5ddf1","Ambon Noirinyaron","ruins","","","Ruined mansion.","","","POINT(-2.111696 53.302321)"
"591","b74257edfb64f85fb7085dc04ae70782","Dol Amroth","city","10200","Gondor","Dol Amroth (S. Hill of Amroth) was a rocky promontory on the western coast of Belfalas, named after the Sindarin lord Amroth son of Amdír, who founded Tirith Aear on its cliffs in the mid-Second Age. It encompassed the Númenórean castle of Ost-en-Ernil and the harbour town of Lond Ernil. Dol Amroth guarded one of Gondor's safest harbours and boasted the kingdom's largest fleet outside Pelargir.","","","POINT(9.045753 41.368408)"
"592","b8e5b03dddef89acb43eb6b4c7704af1","Little Delving","town","120","Hobbits","Located in the White Downs, Little Delving had a higher proportion of Smials — the traditional Hobbit hillside dwelling — than many lowland settlements where tunnelling was impractical.","","","POINT(-2.512654 51.660837)"
"593","ba1d1a32cd234ff8a9fa85f54f447d3c","Lond-in-Telerrim","town","546","Noldor","","","","POINT(-6.863374 50.840027)"
"595","bcd8fc2e535e21125dcf84c78e30cfe8","Stock","town","210","Hobbits","The people of Stock maintained a careful relationship with the surrounding Woody End, coppicing trees selectively and gathering apples, acorns, and nuts for baking. The fertile soil of the Baranduin valley produced some of the finest mushrooms in the Shire.","","","POINT(-0.149413 51.43143)"
"596","bf4f93c27a04a22a4cb95b6e9b2da0ce","Bar-en-Dinnen","point of interest","432","Gondor","Bar-en-Dinnen (S. Dwelling on the Dinnen) was a fishing village and river-trading town in southern Ithilien, about sixty miles south of Minas Tirith, at the junction of the Tinnen and Anduin rivers. As the only significant settlement in Harithilien north of Hyarpende, it was an important hub for river commerce between Ithilien and Lebennin.","","","POINT(17.723223 42.143878)"
"597","c02aee9a0462b65512c662491f3b69f8","Mirolos","city","300","Noldor","Mirolos (S. Jewel-Dream; also Londalos) was a Noldor settlement founded by followers of the Sons of Fëanor in the first decade of the Second Age, the largest community in the Hûb Conath region. Founded by Maglor before his disappearance, it was burned during the Long Winter when a northern dragon entered the area.","","","POINT(-9.56661 55.290304)"
"598","c0c86553afc2adf9fb424a578f332bea","Tir Lawen","city","800","Noldor","","","","POINT(-11.063029 52.948017)"
"599","c0da45757ceef624d48f9d947ae16305","Annon Baran","town","300","","Annon Baran was a dangerous open city where Orcs, Beffraen, River-men, Dúnedain, and even Corsairs from distant Umbar rubbed shoulders. For Hobbits looking southwest from the Shire, it represented the edge of the known world.","","","POINT(-4.147863 48.98546)"
"600","c2392ab49a7d6e2b9754ceb14dfb2040","Forondir","ruins","","","Ruined city.","","","POINT(-3.382325 47.966594)"
"601","c2f3aca4298632ac748eaa0343c9c2b9","Anhamar","point of interest","","","","","","POINT(-8.95062 50.767262)"
"603","c4fc66c91d78dea4ab769322dae7aeda","Hobbiton","town","504","Hobbits","Hobbiton was a prominent Hobbit village in the Westfarthing of the Shire, north of the Great East Road. It was home to Bag End on the Hill — the residence of Bilbo Baggins and later Frodo Baggins.","","","POINT(-1.265933 51.58473)"
"604","c56b60ec340561754e3980f516df9cf7","Pinnornost","fortress","540","","","","","POINT(4.501772 43.140756)"
"605","c63a0fa990a9481746f987be890a420a","Vinyathrad","city","800","","","","","POINT(-10.131963 53.290973)"
"606","c66de1535d5084394d382b401eb3ed69","Caborlad","point of interest","","","","","","POINT(8.681894 42.644397)"
"607","c7058608fefce8f43ee84942255feb8b","Glanhir","city","1300","","Glanhir (S. Between the Streams) was a city of Lamedon at the confluence of the Morthond and Ringló rivers, thirty miles from the sea. Its position made it the chief economic gateway to eastern Anfalas, the Blackroot Vale, and the Lamedon valley.","","","POINT(9.614062 42.073163)"
"608","c954bfcce69f4d05de5e64251168df37","Erynwaith","point of interest","","","","","","POINT(-0.389766 45.155728)"
"609","c978f08eddb9e7e5d44df0e1dd8ecf49","Amrelor","ruins","","","Ruined city.","","","POINT(0.584601 47.809059)"
"610","cba3c1d32999386b7650ada2d73f473c","Dol Guldur","point of interest","2100","Orcs","Dol Guldur (S. Hill of Dark Sorcery; Orc. Nazburz; Rh. Naquath Hlain) was the great fortress of Sauron in southern Mirkwood and capital of the Necromancer's realm. Built within a dead volcanic hill, it cast its shadow over the whole of Mirkwood throughout the Third Age.","","","POINT(15.813102 49.377965)"
"612","d051379b25c86cfac253bd6b01cea140","Serelond","city","1300","Gondor","","","","POINT(4.794315 41.460161)"
"613","d23f71bd5455ab5a52471ba0e0682dbf","Dol Gwaer","fortress","400","","","","","POINT(4.947357 42.98755)"
"616","d7b271fbd725a19c00232d158a1e71c4","Lond Thalos","town","700","","Lond Thalos (S. Port of Thalos) served as both a medical and herbal community and as a timber port supplying wood to the shipyards of the Grey Havens.","","","POINT(-7.539279 51.414853)"
"617","d91f5d2806938b5d5e0342181bfff661","Scary","town","130","Hobbits","Located in the rugged country of Eastfarthing, Scary and its nearby quarries supplied most of the tin, copper, and granite used in the Shire. The village name derived literally from the scars left by quarrying and mining.","","","POINT(-0.386569 51.76395)"
"618","db7308c49e9f0be82050b9f695ba8651","Hornburg","fortress","1600","Rohirrim","The Hornburg (R. Súthburg; Gon. Ostiras) was a great fortress of Rohan built into the cleft of Helm's Deep, consisting of a robust tower atop a great rock spur with a thick wall stretching across the mouth of the valley. It was the last refuge of the Westfold in times of war.","","","POINT(7.587706 45.859374)"
"619","e11fba538e02b2f688cb4b67ef534ff3","Hwalord","town","520","Gondor","","","","POINT(-0.466877 44.654769)"
"620","e2bf97d453fbf8464e97036d01bec4d4","Elostirion","tower","52","Dúnedain","Elostirion was the tallest of the three White Towers on the Emyn Beraid (Tower Hills). It housed a Palantír that looked only westward toward the Undying Lands, keeping a constant vigil across the Sundering Sea.","","","POINT(-5.219364 51.638056)"
"621","e32e3dba06c560584d99f5162a2c4258","Shedun","castle","940","Sauron","The broad plains below Shedun served as training ground and muster point for the Witch-King's Orc-hordes. Skirmishes between Orcs and the castle's human garrison were frequent, though the Witch-King's iron discipline kept the forces ready for deployment.","","","POINT(6.787443 54.830155)"
"623","e489b8b32e368a5305d8aa2099c2b4a3","Bar Olchaldor","town","348","","","","","POINT(15.996778 41.930038)"
"624","e5c97706503934aef315312d333b8692","Tharagdonrost","city","800","Gondor","","","","POINT(-0.338978 40.06648)"
"625","e743898b5429b1759f42f3eeedf353a1","Moria","dwarven mine","312","Dwarves","Khazad-dûm (Kh. Dwarven Mansion; S. Hadhodrond; W. Dwarrowdelf), also known as Moria (S. Black Chasm), was the greatest underground realm of the Dwarves, founded in the early First Age beneath the Misty Mountains. Seven great levels stretched across the range beneath Caradhras, Fanuidhol, and Celebdil. In the early Second Age the discovery of mithril drew Dwarves from the Blue Mountains; at its height Khazad-dûm was the mightiest Dwarven kingdom in Middle-earth.","","","POINT(9.173216 49.128243)"
"626","e835ee53e05d2cfc5578bedc86581b87","Eruimar","village","98","","Eruimar (S. Lonely Home) sat at the foot of the Ramluin (S. Blue Wall), below the easternmost point where the Ered Luin foothills gave way to rocky cliffs. Despite its remote setting, distance rather than forest or enchantment created its isolation. The village held no more than thirty-five households; founded by the Dúnedain, most of its roughly 150 residents were River-men or Northmen by the mid-Third Age.","","","POINT(-5.002044 53.408169)"
"627","e901438cd57190a3a650728131f750ba","Halifirien","point of interest","100","Gondor","Halifirien (S. Amon Anwar, Sacred Hill) stood on the border of Anórien and Calenardhon. Sacred since the Second Age as Eilenaer (Dn. Holy Hill) to the Men of the White Mountains, it later became the site of the Tomb of Elendil raised by Isildur. After Steward Cirion swore the Oath of Eorl here, the lands passed to the Eorlingas.","","","POINT(13.655401 44.526185)"
"628","eaf84f527feadbff51bfee980db3f493","Derwath","city","3200","Gondor","Derwath (Eo. Hardscadu) was the largest city of Westmarch, occupying the site of an ancient Daen Coentis settlement. It grew into the chief commercial and agricultural center of the region, with several mills and a busy market. After the Great Plague it struggled to replace lost craftsmen; a park-lined southern quarter contrasted with a poorer northern district housing migrant workers.","","","POINT(6.088231 45.273966)"
"629","ec4f1479d90b8b2a23c1a63546f45010","Ostiras","town","400","","","","","POINT(1.248646 45.852942)"
"630","ed0fd50f861c8ccd1f7b1374b6c56a6f","Annon Wain","city","2500","","Annon Wain, in the upper Lefnui valley, was a local market center. To the north lay extensive mines whose ore was shipped downriver to Annúlond, while nearby firs from the Ered Nimrais supplied Gondor's naval yards. The town itself was modest — merchant houses, simple dwellings, and riverside warehouses — with a population of roughly 2,500.","","","POINT(2.668339 42.90054)"
"631","efc7cfee6d7f026f9b104f1dc82c5aa9","Thoronbar","ruins","","","Ruined village.","","","POINT(-2.408808 53.576487)"
"632","f0d0e1a0ee8699729e955990523bc22c","Cerin Balgrist","ruins","","","Ruined city.","","","POINT(-0.685963 54.322353)"
"633","f2e70b1b048daf0397847538939dace3","Cum Arelaid","ruins","","Gondor","Ruins. An ancient burial complex of pre-Númenórean tumuli and stone-lined graves, sacred to the early peoples of the region.","","","POINT(4.688348 44.257728)"
"634","f535f1f9c5a9cc4092a0e881020a584b","Dunmardo","town","111","","","","","POINT(16.458038 44.238871)"
"635","f653065afba6a3d653b812c1d745ebdb","Min-Rimmon","tower","75","Gondor","","","","POINT(14.972117 44.364623)"
"636","faa489819ad48c1b1b1bb97ec8a4989b","Ethraid Engrin","point of interest","","","The Fords of Isen were the main crossing point for those traversing the Gap of Rohan, with no bridge spanning the powerful river. The Rohirrim patrolled the area as their primary western gateway; Dunlending hillmen often seized the fords and demanded tolls. Three rows of broad flat stones crossed the waters, with graded horse-fords between them.","","","POINT(7.493416 46.358231)"
"637","fb3ba2c5b31fd725ba4a69888a9480a0","Annodrun","ruins","","Gondor","Ruined city.","","","POINT(1.785819 40.782363)"
"638","fd53c3e33a8c151837e9703ed90efc50","Melburg","city","1200","Northmen","Maethelburg (Meeting Fort) controlled virtually all trade through the upper Anduin valley and produced large quantities of tin from the lower Hithaeglir mines. Travelers heading west stocked up before crossing the Misty Mountains; those arriving from the east rested here. Built on an artificial mound behind a massive timber palisade, it harbored an unusually high number of spies due to its proximity to Angmar and the Orc-holds of Gundabad.","","","POINT(14.879038 52.906108)"
"639","fe3eeab238fd22a00d7618e979b0b310","Iach Sarn","town","220","","Iach Sarn clustered about the base of a limestone hill, surrounded by small farms and hardwood groves. On the south bank, just downstream of the main road, lay the ruins of an older village of earth-and-stone construction. Weathered steps led down a rubble embankment to the riverside docks, lined with unpainted ferries and fishing boats.","","","POINT(-0.586982 50.009316)"
"640","ff2232851941e9cd4928cae2dc656891","Bar en Dagorath","fortress","80","","","","","POINT(2.105156 55.136498)"
"641","617c57dbf332c030a42448cd782d3d8e","Carn Dum","city","5000","Sauron","Carn Dûm (S. Red Vale) was the dark capital of Angmar and the seat of the Witch-King. Built in a deep valley of the far north, it was a city of sorcery and terror — the source of every assault upon the kingdoms of Arnor throughout the Third Age.","","","POINT(5.713727520310158 56.040605368313436)"
"642","5324545435545","Estomar","city","324","Noldor","","","","POINT(-9.641471810978715 56.4614552500048)"
"873","3ab49facaebf9e345ec6d5f19bbf9ec3","Town","town","","","","","","POINT(-0.109475780513291 51.337187824592014)"
"874","e220bec837176f26992b9227b929763b","town","town","","","","","","POINT(0.110795383046252 51.445392173867724)"
"875","04404b308b0c0ba0e38168c8f06d61f8","Bankling","town","","","","","","POINT(-0.281059651949529 51.57042208785768)"
"876","74c4e53f9dc0b41d6132b0e2a77a6e4a","Rushy","town","","","","","","POINT(-0.3063138415665 51.24559960169455)"
"877","6722a6f8008da19158b338b996d7a0b3","town","town","","","","","","POINT(-0.212581431541162 51.23679752011409)"
"878","1697f81b4a6a160eb6b4e37e2426b627","town","town","","","","","","POINT(-0.201530827107401 51.15005956562732)"
"879","32ea2e0aab2a33e23db30bdaeb12a515","Flynettle","town","","","","","","POINT(-0.327403633822201 51.14133364945998)"
"880","ca815003114282c6d1ef827e7290eed0","Willowbottom","town","","","","","","POINT(-0.603914243396946 51.06923781163512)"
"881","8b0a4493bc3570a5513f272b64f2c2e1","Pincup","town","","","","","","POINT(-1.116981814409183 51.22908454863549)"
"882","fb522eedf6954d50df7def885825ff50","town","town","","","","","","POINT(-1.514257594710213 51.334302166134286)"
"883","77185889094680adeda59dc21eb80507","Tookbank","town","","","","","","POINT(-1.633772169279555 51.336819792142244)"
"884","4e69a1cf36d96bc53f7961a7d810c56b","Wood Junction","town","","","","","","POINT(-1.548635046923086 51.465401238033515)"
"885","19f117d5ed6b675b98739f74ca455627","Bywater","town","","","","","","POINT(-1.13209469050118 51.5659580479751)"
"886","9213435a508e5cfe25f6c6b08e6be7df","Overhill","town","","","","","","POINT(-1.278787595579377 51.66757438362121)"
"887","35e466cd9074ad63e6e7f30b9429df28","Waterbury","town","","","","","","POINT(-0.268820877556365 51.62395214709121)"
"888","b7a2a75096a03b239627c4b669491d93","town","town","","","","","","POINT(-0.512120491248156 51.3231202577711)"
"889","803405a501ebcddbed53a36a8e309fe9","Longbottom","town","","","","","","POINT(-1.35611683385028 50.776765587848494)"
"890","95683c655e342f4335a593a535bcd1d1","Brocken Borings","town","","","","","","POINT(-0.60625755364758 51.81376537263118)"
"891","fb33441c313c49351ba45a5301d76362","Dwaling Bank","town","","","","","","POINT(-0.165902829267255 51.915630700513084)"
"892","71f9653c2576c447d14067a4a6a28a85","Combe","town","","","","","","POINT(1.40430264139591 51.5959391023737)"
"893","5504d51197c21c2d5e821e14b08d4b31","ruins","ruins","","","","","","POINT(1.358170285176331 51.09140864638483)"
"894","610184fcc584d318892546504212544c","ruins","ruins","","","","","","POINT(1.315079903477513 50.733689290698386)"
"895","b50408182680a76eb4832f27ef1877d2","Nobottle","town","","","","","","POINT(-2.077856391045377 51.71224362521898)"
"896","9e31c6fe9c9c20c566b02246e10260f7","Long Cleeve","town","","","","","","POINT(-2.326247277612521 52.2294150659081)"
"897","3ab393c2bd203c60012ab056ad8910ea","Greenfields","town","","","","","","POINT(-1.461565795128782 52.41560967590633)"
"898","c1a84c222aafb79a26694dc30107d964","town","town","","","","","","POINT(1.369152987636412 52.957857622794236)"
"899","9b66acf442fc2d74768f46f3466dfc40","town","town","","","","","","POINT(1.404851532016717 52.72494897202548)"
"900","012bd7bef04c793a6d7bf64f91ef9cf0","town","town","","","","","","POINT(1.349193122322411 52.255960176185184)"
"901","5a22087c74c3e46e952ee5a92aa99495","ruins","ruins","","","","","","POINT(5.048683001237521 51.559819248497654)"
"902","ffc2353eae403b262a02cf2668e5dab3","ruins","ruins","","","","","","POINT(6.643338425130473 51.63788293276029)"
"903","978c47cba22f7494c41ae841cde3e018","town","town","","","","","","POINT(7.506295563454326 53.24595472167379)"
"904","def8cbc17105c881cf38071da6db818c","ruins","ruins","","","","","","POINT(10.787766882323357 52.84679801592142)"
"905","ab2646b71c7937abee9f0bf58603f844","town","town","","","","","","POINT(6.028935284576269 55.620009748829524)"
"906","9477a68f1fb439cb549b9ca93a0eda5c","town","town","","","","","","POINT(6.646131166678444 54.68454577015133)"
"907","68c233bdd684c07576c31468381b679b","Tying Field","town","","","","","","POINT(-2.751444142252875 51.932871796216546)"
"908","d80b4ed6963d6a2b28aab5542481d91f","town","town","","","","","","POINT(-4.642183553926161 51.60355254875421)"
"909","e3ffcca21bd484b36f941158bb8d2599","Grimsly Dale","town","","","","","","POINT(-1.802421935625882 51.74103996842529)"
"910","c716ce3551bc1a52f05f2a2c09269f02","Rendwalk and The Briary","town","","","","","","POINT(-2.152652789927937 50.89560176854078)"
"911","b729fc7873a8b758a9b69bd24015efdd","Rond Morvin","manor","","","","","","POINT(-3.127986781343948 52.49349526437371)"
"912","1192146bdb469250d126c4369e63bf42","Ron Hyarr","manor","","","","","","POINT(-2.612400525867402 52.55343009105157)"
"913","12e4f67756d02c221aa81ec6a95f26de","Telwaen","town","","","","","","POINT(-2.39537737237395 47.492400213632045)"
"914","0f5f6b239c1a16039e574f92bbfa54f1","Town","town","","","","","","POINT(2.324096862485927 49.28939841701387)"
"915","fea5678c34ab71bb3124a568b585b3b9","Town","town","","","","","","POINT(3.505297853911119 48.67361014645488)"
"916","5b291b2cef6069dc4c504aad58a4f5da","camp","camp","","","","","","POINT(3.889309068791732 55.066626992078554)"
"917","9a50d9792991dda0c9ad1b63202273f9","camp","camp","","","","","","POINT(3.250560054699432 55.315362532985816)"
"918","7dc2fd1ffea6ac5100540f52ecb71cb5","ruins","ruins","","","","","","POINT(4.057661522118384 55.30127142846688)"
"919","486d1e28ca3bd22472e3150eef976a63","camp","camp","","","","","","POINT(2.150079679645064 55.45880602341437)"
"920","0c3c35556a139a8100d016749666af31","camp","camp","","","","","","POINT(1.045885647532019 55.49949402634118)"
"921","0da84ad9e080b70f9f792b363ecacc13","camp","camp","","","","","","POINT(-0.007555071445785 55.35760581470521)"
"922","682bfc629699e88e69e77f40ed0ce2ba","tower","tower","","","","","","POINT(-1.47011700972108 54.17072869316659)"
"923","15d8016ec7772ec93b3eb82e91b63f8a","tower","tower","","","","","","POINT(-1.960319741466333 54.45524626139686)"
"924","8c8c2da1de510cca66081cb7f51b0eb0","tower","tower","","","","","","POINT(-0.910592679547205 54.384661674173415)"
"951","331a36ec2bca4c5af55e27901fcb6daf","Lildamar","town","","","","","","POINT(-10.139348391506788 49.42880451498685)"
"982","fd62c32dffbe97698c2644d8b99c4eec","Rendul","town","","","","","","POINT(8.57815180508654 43.5070406552782)"
"986","86d8bd6a3ec02fece580039b076d3378","Rul","town","","","","","","POINT(22.71094111482394 42.04051328181626)"
"987","889f39cad0b3969fe9cb4810e6fb103f","Estomar","town","","","","","","POINT(-12.043793815810359 54.45190209721756)"